group_id	function_id	size	mean_ns	GiB/s
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	512	12.375	38.53
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	512	12.375	38.53
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	1024	20.512	46.49
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	1024	20.512	46.49
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	1792	33.353	50.04
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	1792	33.353	50.04
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	2048	38.419	49.65
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	2048	38.419	49.65
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	4096	70.629	54.01
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	4096	70.629	54.01
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-2way	16384	254.947	59.85
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-2way	16384	254.947	59.85
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-3way	65536	999.186	61.08
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-3way	65536	999.186	61.08
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-3way	1048576	15611.548	62.55
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-3way	1048576	15611.548	62.55
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-small	16	4.738	3.15
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-small	16	4.738	3.15
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-small	31	10.953	2.64
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-small	31	10.953	2.64
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-small	32	4.792	6.22
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-small	32	4.792	6.22
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-small	63	11.965	4.90
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-small	63	11.965	4.90
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-small	64	5.975	9.98
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-small	64	5.975	9.98
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-small	127	13.962	8.47
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull-small	127	13.962	8.47
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/portable/slice8	0	1.589	
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/portable/slice8	0	1.589	
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/portable/slice8	1	1.703	0.55
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/portable/slice8	1	1.703	0.55
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/portable/slice8	7	4.902	1.33
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/portable/slice8	7	4.902	1.33
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/portable/slice8	8	4.122	1.81
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/portable/slice8	8	4.122	1.81
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/portable/slice8	15	7.865	1.78
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/portable/slice8	15	7.865	1.78
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	128	6.961	17.13
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	128	6.961	17.13
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	255	67.338	3.53
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	255	67.338	3.53
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	256	8.568	27.83
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	256	8.568	27.83
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	512	12.880	37.02
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	512	12.880	37.02
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	1024	20.802	45.85
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	1024	20.802	45.85
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	1792	32.149	51.91
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	1792	32.149	51.91
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	2048	37.013	51.53
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	2048	37.013	51.53
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	4096	66.284	57.55
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull	4096	66.284	57.55
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-2way	16384	258.284	59.08
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-2way	16384	258.284	59.08
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-3way	65536	990.186	61.64
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-3way	65536	990.186	61.64
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-3way	1048576	15599.585	62.60
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-3way	1048576	15599.585	62.60
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-small	16	4.747	3.14
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-small	16	4.747	3.14
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-small	31	11.014	2.62
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-small	31	11.014	2.62
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-small	32	4.853	6.14
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-small	32	4.853	6.14
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-small	63	11.984	4.90
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-small	63	11.984	4.90
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-small	64	5.998	9.94
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-small	64	5.998	9.94
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-small	127	13.866	8.53
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/aarch64/pmull-small	127	13.866	8.53
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/portable/slice8	0	1.578	
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/portable/slice8	0	1.578	
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/portable/slice8	1	1.705	0.55
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/portable/slice8	1	1.705	0.55
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/portable/slice8	7	4.914	1.33
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/portable/slice8	7	4.914	1.33
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/portable/slice8	8	3.884	1.92
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/portable/slice8	8	3.884	1.92
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/portable/slice8	15	7.911	1.77
crc64/nvme(force=pmull,eff=pmull,streams=7)	oneshot/portable/slice8	15	7.911	1.77
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	128	6.981	17.08
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	128	6.981	17.08
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	255	67.083	3.54
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	255	67.083	3.54
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	256	8.559	27.86
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	256	8.559	27.86
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	512	13.129	36.32
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	512	13.129	36.32
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	1024	20.085	47.48
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	1024	20.085	47.48
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	1792	33.154	50.34
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	1792	33.154	50.34
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	2048	35.161	54.25
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	2048	35.161	54.25
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	4096	69.594	54.81
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull	4096	69.594	54.81
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-2way	16384	254.552	59.94
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-2way	16384	254.552	59.94
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-3way	65536	986.761	61.85
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-3way	65536	986.761	61.85
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-3way	1048576	15621.387	62.51
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-3way	1048576	15621.387	62.51
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-small	16	4.786	3.11
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-small	16	4.786	3.11
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-small	31	12.458	2.32
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-small	31	12.458	2.32
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-small	32	4.766	6.25
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-small	32	4.766	6.25
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-small	63	12.048	4.87
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-small	63	12.048	4.87
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-small	64	6.058	9.84
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-small	64	6.058	9.84
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-small	127	13.867	8.53
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/aarch64/pmull-small	127	13.867	8.53
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/portable/slice8	0	1.587	
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/portable/slice8	0	1.587	
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/portable/slice8	1	1.728	0.54
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/portable/slice8	1	1.728	0.54
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/portable/slice8	7	4.957	1.32
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/portable/slice8	7	4.957	1.32
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/portable/slice8	8	4.185	1.78
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/portable/slice8	8	4.185	1.78
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/portable/slice8	15	7.820	1.79
crc64/nvme(force=pmull,eff=pmull,streams=8)	oneshot/portable/slice8	15	7.820	1.79
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	128	7.310	16.31
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	128	7.310	16.31
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	255	66.912	3.55
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	255	66.912	3.55
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	256	9.046	26.36
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	256	9.046	26.36
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	512	12.687	37.59
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	512	12.687	37.59
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	1024	20.623	46.24
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	1024	20.623	46.24
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	1792	32.132	51.94
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	1792	32.132	51.94
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	2048	39.540	48.24
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	2048	39.540	48.24
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	4096	68.883	55.38
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	4096	68.883	55.38
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	16384	266.427	57.27
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	16384	266.427	57.27
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	65536	1073.396	56.86
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	65536	1073.396	56.86
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	1048576	17428.048	56.03
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-eor3	1048576	17428.048	56.03
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-small	16	4.808	3.10
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-small	16	4.808	3.10
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-small	31	11.019	2.62
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-small	31	11.019	2.62
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-small	32	4.759	6.26
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-small	32	4.759	6.26
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-small	63	12.017	4.88
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-small	63	12.017	4.88
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-small	64	6.108	9.76
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-small	64	6.108	9.76
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-small	127	13.994	8.45
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/aarch64/pmull-small	127	13.994	8.45
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/portable/slice8	0	1.591	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/portable/slice8	0	1.591	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/portable/slice8	1	1.719	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/portable/slice8	1	1.719	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/portable/slice8	7	4.913	1.33
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/portable/slice8	7	4.913	1.33
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/portable/slice8	8	3.965	1.88
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/portable/slice8	8	3.965	1.88
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/portable/slice8	15	7.880	1.77
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=1)	oneshot/portable/slice8	15	7.880	1.77
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	128	7.293	16.35
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	128	7.293	16.35
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	255	66.938	3.55
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	255	66.938	3.55
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	256	8.852	26.93
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	256	8.852	26.93
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	512	12.739	37.43
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	512	12.739	37.43
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	1024	20.833	45.78
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	1024	20.833	45.78
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	1792	32.833	50.83
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	1792	32.833	50.83
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	2048	37.429	50.96
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	2048	37.429	50.96
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	4096	68.969	55.31
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3	4096	68.969	55.31
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3-2way	16384	253.708	60.14
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3-2way	16384	253.708	60.14
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3-2way	65536	1007.165	60.60
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3-2way	65536	1007.165	60.60
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3-2way	1048576	15985.682	61.09
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-eor3-2way	1048576	15985.682	61.09
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-small	16	4.738	3.15
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-small	16	4.738	3.15
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-small	31	10.958	2.63
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-small	31	10.958	2.63
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-small	32	4.771	6.25
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-small	32	4.771	6.25
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-small	63	12.186	4.81
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-small	63	12.186	4.81
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-small	64	6.016	9.91
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-small	64	6.016	9.91
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-small	127	14.020	8.44
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/aarch64/pmull-small	127	14.020	8.44
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/portable/slice8	0	1.615	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/portable/slice8	0	1.615	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/portable/slice8	1	1.710	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/portable/slice8	1	1.710	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/portable/slice8	7	4.781	1.36
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/portable/slice8	7	4.781	1.36
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/portable/slice8	8	4.085	1.82
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/portable/slice8	8	4.085	1.82
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/portable/slice8	15	8.238	1.70
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=2)	oneshot/portable/slice8	15	8.238	1.70
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	128	7.435	16.03
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	128	7.435	16.03
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	255	67.157	3.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	255	67.157	3.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	256	8.874	26.87
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	256	8.874	26.87
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	512	12.777	37.32
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	512	12.777	37.32
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	1024	22.308	42.75
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	1024	22.308	42.75
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	1792	34.128	48.90
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	1792	34.128	48.90
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	2048	39.835	47.88
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	2048	39.835	47.88
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	4096	69.318	55.03
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3	4096	69.318	55.03
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3-2way	16384	257.825	59.18
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3-2way	16384	257.825	59.18
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3-3way	65536	985.909	61.91
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3-3way	65536	985.909	61.91
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3-3way	1048576	15661.563	62.35
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-eor3-3way	1048576	15661.563	62.35
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-small	16	4.738	3.14
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-small	16	4.738	3.14
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-small	31	11.230	2.57
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-small	31	11.230	2.57
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-small	32	4.754	6.27
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-small	32	4.754	6.27
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-small	63	12.175	4.82
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-small	63	12.175	4.82
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-small	64	6.025	9.89
